userID,placeID,place_rating,hotelID,hotel_rating,restaurantID,restaurant_rating,eventID,event_rating
1731,4,3.6164658949369897,10,2.521223912482519,6,1.8911849628907307,12,1.0584711714457051
1732,17,2.9915080754139556,2,4.019001993369312,7,3.655751065672695,7,4.910852073590255
1733,15,4.909286489369748,4,3.2427134398076385,17,4.2982751599520945,4,3.9656555117455805
1734,32,4.143139331339863,18,2.145015576406037,15,2.29297876808109,13,1.3450806449389492
1735,2,3.1886779742264673,16,4.069708374218152,7,1.1792971685608675,1,3.803020805731746
1736,5,1.6562468070929683,2,2.8645007883387716,9,2.5074889322869436,8,1.43166808354309
1737,15,3.4559172981527726,7,4.966063158758122,2,1.6744210674205093,10,1.5532696962528312
1738,35,1.407894705802093,10,1.4558510163169327,9,4.991824448660035,14,1.3511216673904975
1739,18,3.4051354390165827,7,2.4749920965661114,9,1.9312761402837366,14,4.4632264613879435
1740,8,3.6922436894156943,17,3.6071890825543527,11,1.489557698949279,6,2.9105080545368893
1741,14,1.2162346877538868,11,3.3858706618028047,6,1.1769608492175605,16,1.3582807067254774
1742,19,4.730259795612582,2,4.767824525966971,15,3.038708409051536,8,1.0952170145553257
1743,26,1.8732860653590713,6,1.5536818567555102,12,3.0287926621332413,12,4.469030965077597
1744,36,4.84418756212729,2,1.1950054005957553,5,1.1972767618252464,12,4.723004378386895
1745,22,4.36860883236332,9,4.0287206145232854,4,1.4587878595066597,16,1.3527576656586349
1746,32,2.778143589158542,2,2.646867114879141,12,1.6261722236373184,13,2.218690252555361
1747,15,4.150652741417369,8,4.6119982531113966,12,4.990930902365464,14,2.753806802717295
1748,33,2.348419800992368,16,1.6440474460753105,12,4.277528610632956,12,2.6922326485111725
1749,23,2.5060290001529126,9,1.4704597760196703,9,2.8989048517147014,3,2.5937471987796688
1750,26,3.106192288437838,5,3.8102949746110673,17,4.479126868060839,18,1.9206580421955057
1751,6,4.703853958430457,9,4.734664899615675,14,2.3636832430015082,2,2.7106932777727497
1752,38,2.288123995975243,15,2.8520911272606577,1,2.4572999948548757,3,2.7032771201303625
1753,29,4.646288897790773,10,1.3763876507016808,10,3.737784167735683,8,3.357059956055993
1754,35,3.8711873261779193,1,1.0083565787369286,2,3.3758945780019984,5,3.9332591194617663
1755,4,1.0258410872399963,15,4.995166420022004,12,1.934129323163464,4,3.874986593531393
1756,33,4.431948945496461,6,1.9156107201041084,7,2.4334280394167522,7,3.5758722100923555
1757,16,3.5539211389567344,11,4.331021168526172,3,1.7745055084674033,13,2.362514759409136
1758,14,1.7923653911196098,10,4.779084683312574,9,1.0838728064965784,4,2.690205572480572
1759,15,3.34559001321702,10,1.4426834919485274,5,4.616406091337895,5,4.824358191203258
1760,34,2.841145903785312,3,4.409312281854963,17,3.865206004147013,10,2.4136613823716035
1761,4,1.6692559113061791,18,2.1239914157575215,13,2.5941091829670495,5,4.143948347738744
1762,22,3.1235901706181015,15,3.313683866626865,6,3.9793059940177677,3,1.3769319030311844
1763,26,1.3387556190073084,12,1.449178697802485,14,1.2496600863745955,17,4.509490782512405
1764,26,1.6938707656125325,3,1.3355711539178028,11,3.9926586811386935,1,4.677089152184054
1765,13,1.4879793427712986,6,2.2192694981695635,11,2.7250653143767924,14,2.8376699454854486
1766,10,2.363820267805813,3,2.9236872158632927,14,2.5044156359220273,4,4.470341384230834
1767,33,1.2755694435514706,3,3.0694682822433927,12,2.8913747952125792,7,3.0117239798146156
1768,3,2.6118349115433626,12,3.5476574186551018,11,4.410650661297243,3,2.9315710973258744
1769,7,2.393784522039559,10,4.235288066549845,4,4.79734720754354,5,2.7256880821427023
1770,18,4.5151575097241805,4,3.1991131564354895,12,2.8007392735600156,3,4.455047891111986
1771,34,3.17290281077498,3,2.3637194814774602,15,3.006481322990994,3,3.8119037579066077
1772,35,1.1791998508776054,17,3.1372987337389966,5,1.785599119406109,3,1.663926317419771
1773,38,4.529532186206986,2,3.930399531729543,15,3.1517156526869767,7,1.2799332885193606
1774,21,2.7168477912127234,8,1.464860044811513,2,4.828207273996243,15,4.919144663916284
1775,22,1.6876647005476753,7,1.8051232105362476,17,2.1886374132584416,3,4.384822658854137
1776,1,3.457140424097951,1,1.405132481365769,5,4.920650273808417,16,1.0053315182424916
1777,6,4.889059356900253,3,4.85943278137708,6,3.9376260898546738,12,3.492566839509318
1778,15,2.369075143297134,5,3.591166910684977,16,4.303822984739071,5,3.941233276463345
1779,16,3.726424551193803,7,3.186884813598893,11,2.831794038956239,3,2.306267894705323
1780,37,4.988718250050806,12,4.499048498403791,16,3.770470293474385,15,2.7634743494636234
1781,15,1.9832897228943138,4,2.3343430323498175,10,2.6234705771771347,1,3.9207151048353897
1782,22,2.3025089908990264,3,2.405898738308668,15,3.377724130463731,12,3.792096135023978
1783,34,1.1586758060783189,5,4.10026760279474,5,3.6261660180478867,4,2.478522108293494
1784,8,2.9870238415575954,18,4.572460382525546,16,4.918385643119955,13,2.099138343444838
1785,1,2.7705732852392475,9,1.7095201889793814,2,2.4292933319429464,13,2.623574089227909
1786,4,3.6974156757831436,18,2.036127300820348,12,2.4231779658019725,14,1.8165841094760062
1787,32,1.840041177414403,15,1.1211080623651153,16,4.006763501592819,1,4.5358500912352415
1788,4,1.6390677110560552,4,2.2966620915825984,8,4.540521126258126,12,4.543955583496055
1789,23,2.33581807670513,17,2.8504166043560155,4,4.8858972212878164,2,3.4132382703270485
1790,15,3.980595639184914,5,3.038623914675999,16,1.8716463216882748,2,2.4536650832211704
1791,18,3.3852984275622213,3,3.082158714309796,15,2.418674127379823,9,1.3286056874987668
1792,31,3.4158032552874427,10,1.594018375036037,8,4.7341663350655745,13,3.615124760726918
1793,30,1.7929743797905324,6,3.869750801794668,8,2.022265398299239,7,4.716073463828746
1794,27,2.695696991423356,19,3.910200711072746,14,2.961636651021416,1,1.9868732845969284
1795,2,3.7782611527885845,8,2.462181952142356,3,3.901266927581358,7,1.6338523863091132
1796,18,3.8644277719262083,16,1.1511827276059772,1,4.171667708028027,17,3.9079290853795476
1797,33,4.765567470377723,15,3.503223159345357,11,3.225138979836269,6,1.1077575993645539
1798,17,1.629954289660731,3,2.4874309249043387,15,3.516155853914267,18,1.5526472576556518
1799,29,2.2402998631189726,8,2.7940285692776676,13,4.677888899374387,9,1.4097492770704698
1800,10,1.070058216346291,6,1.3613746309927706,5,4.121961880334716,18,2.0797151093644186
1801,10,2.6736380796500523,8,4.8576997476273664,17,3.742092871041689,18,3.662875332810421
1802,19,4.649199417646537,18,3.9961150700457946,10,1.0234901486337962,12,2.9798463943886184
1803,33,4.402558120067957,1,1.5491645364366344,6,2.947603406980585,2,2.6932871649804038
1804,24,4.171495213101357,15,2.1239250809035686,16,3.824334468626623,14,1.5912860776279172
1805,12,4.725462843378892,19,2.6550344747890304,11,2.426955001561226,14,2.82888509249754
1806,6,4.490438756165713,1,2.0421167668123,6,1.2554089287631203,8,4.9969976418633575
1807,29,1.0568491772068445,19,2.510600623132839,13,2.649835899123281,17,2.2288366631170953
1808,22,2.7398427289064546,17,1.9706571328961409,3,4.6698761746667055,15,4.64304319657022
1809,22,3.610212669600822,11,2.2315425897682095,3,1.4052321077003427,6,2.8721977178510465
1810,19,4.427156047148605,13,4.39748636106578,3,2.269869131818732,12,3.4295061750760016
1811,38,2.6047408276884005,12,2.811336521323507,10,4.993019223557541,1,3.901986609779049
1812,35,3.7822771331525593,1,2.3937483949848306,2,2.9301585801829084,11,4.8821656367097415
1813,5,1.4014409980913558,3,2.075554236461904,5,1.0242118803780507,1,4.041591443595324
1814,14,4.7391980397120275,18,1.7503134816319488,11,4.522130344134152,5,2.1471987165028352
1815,12,4.930375313425778,9,3.240722484387793,14,3.321394330211363,5,2.732185737921242
1816,17,2.4573095069782145,19,4.684764047635346,15,4.084727814600623,11,1.9596206735195514
1817,5,4.444057433532029,19,1.841950014630123,13,3.2881010562016906,10,3.414426025535879
1818,27,1.876191099934153,14,4.072425578637733,5,4.66729710101178,6,3.492947636418065
1819,32,4.646986814761634,3,4.791938043865839,10,1.8183553866844848,9,4.922582385541419
1820,19,4.630514471800571,18,1.1716163000783948,9,1.1118251652684048,6,2.4451227006010483
1821,37,3.152271294639071,14,3.544733295471038,13,4.745829093234207,16,2.197372162165213
1822,13,4.738369297727097,19,1.4674301661630782,7,4.126357406193945,1,3.659472797803381
1823,34,2.7355342827971545,19,3.0326154118090813,12,3.170605430339365,15,2.5370066561414335
1824,16,4.555028087294813,13,3.6756129734457788,16,3.0021878376042292,13,4.949558867841514
1825,34,4.894746709439353,6,1.1091077433506706,8,4.620448894401262,16,3.003583377363951
1826,38,4.452988676609602,8,1.0128006264982758,4,3.8442788467537756,11,4.733122150224313
1827,11,1.3404136068779007,12,2.4841710585456855,10,2.4201147931153555,4,1.8081540251532005
1828,10,3.2229569500032147,3,4.821479441851728,14,3.432554440704037,10,1.2609727257483012
1829,16,3.1246259420753257,8,4.7067341987672915,6,4.633880346581794,11,1.5019539666733404
1830,15,1.925993083858243,13,4.779349360451995,12,2.8161211303642704,8,2.8404715079681395
1831,27,1.537618080957297,16,2.3796235739770153,6,4.311727860686487,8,4.696222968761347
1832,13,1.590671843516943,6,2.4289219028220255,1,3.124065931480664,14,4.442591251230357
1833,24,3.0716000846538414,11,1.451877906195628,10,1.4442962459509157,14,3.9067059727720412
1834,4,3.6085606753609722,5,3.6158260272840934,13,3.108452673140365,4,3.788447871855105
1835,34,1.4669458347133113,12,4.0780441162003145,16,4.028054627433923,15,1.5989754343199172
1836,25,3.900616446290124,1,2.2137601492865016,13,2.2289875133588737,2,3.741511386597786
1837,6,3.3971363751965282,12,3.7702599551822376,15,4.607063695854281,4,2.946015863810255
1838,31,3.7641142133219985,6,1.1782532288052718,3,4.848074280386343,3,2.4653264329167492
1839,29,3.104114497358228,14,3.2133359539749553,17,4.556679516683083,5,4.4665625593637
1840,14,4.042100763482477,7,2.5883099892137587,13,4.739524470296784,13,3.2313741264928555
1841,21,3.567388843438065,19,3.971629857632352,10,4.919100211708185,4,1.4692502396438347
1842,23,3.7034081577662925,3,3.941045719142562,7,1.1187469852578311,14,2.9211999054756936
1843,25,2.776878437330526,15,3.470363635024447,3,4.272019067627537,11,3.456965137073134
1844,11,2.2807985484337863,9,3.9897004638518894,3,1.756530977808795,6,2.144464077671471
1845,26,3.4275581611624992,10,3.6130583140169565,14,2.5879512311838906,3,2.133175241364082
1846,21,3.5190000096362097,15,3.9428179199469713,7,2.6598365237827126,15,2.195691284319791
1847,37,1.9873417767284982,3,3.1373303157068295,7,1.489615442492,2,2.406179670417204
1848,31,4.185711477106292,17,4.17471812151717,12,3.652429793957083,14,2.3983301267024433
1849,36,1.0205113108852881,10,3.567247801196235,10,2.363284653661176,2,2.627241515706943
1850,26,4.292725917657219,18,4.733547696634039,8,1.4609499858237514,7,2.2357679691814143
1851,11,3.245228213744999,16,1.1552171932521604,11,2.858701129334574,17,4.819587609759541
1852,38,2.707990366764172,8,2.77985511041907,1,1.6987373928773999,13,2.1313522732084955
1853,36,2.8918042828002815,9,3.3564688455155602,9,4.933566939797482,18,1.5852097614801806
1854,10,2.0527381633236055,13,4.8720284692862315,2,3.4148413950807055,3,1.127193447780091
1855,13,3.955261327903334,8,1.7338189512148632,2,3.446222621554487,11,2.6157178740515246
1856,23,4.788994615360689,6,1.293846491387352,9,3.749870022962914,11,4.422284602942363
1857,29,3.741227856404289,18,3.7984416141988335,5,1.011256298994478,7,2.0453347950557057
1858,37,1.9314348010602784,6,4.7493219493898415,15,2.618266042155448,17,2.317987251072659
1859,10,2.5035746239824204,6,3.9962835374764443,11,3.024295450963881,17,3.9327557939179787
1860,30,3.291112110784657,15,4.73247884750722,7,4.470338211368995,6,2.937402178765844
1861,9,1.9083175750605372,12,4.8101008839608035,7,3.5490761206306876,2,3.8142614750724437
1862,37,1.3471267118319874,16,2.117632903400459,16,2.1236319613764003,7,2.0819784252871876
1863,26,1.7066608892646102,1,2.316552184176093,10,4.045908481951168,4,1.724570982199261
1864,38,1.6500061325891409,1,2.8176267128068218,16,1.410735522584008,17,2.1038723348570803
1865,35,2.371026813395821,15,3.5186855298639683,2,2.4286075179846427,15,2.3590141343902733
1866,12,4.707471922079282,12,2.6429411413775985,8,3.316477036774359,12,4.661542612390283
1867,28,4.330200473773205,2,3.5033073096168974,7,3.329066426935133,10,1.3862750838100326
1868,2,4.72531828726078,5,2.1548234473669168,13,3.58269899286776,9,2.031506555298099
1869,11,1.2630708690136947,11,4.320346566692854,9,4.252465075521338,6,1.4496603764939726
1870,26,1.8575009359361792,8,1.752595063372267,14,1.1757306984782518,11,4.520478640515844
1871,26,2.1160997924580283,5,2.33107884088125,1,4.758337731862504,11,3.376973424165398
1872,15,1.8180403898579267,16,1.6002761516724795,3,2.3519976904668174,9,4.288187138405785
1873,36,2.601948681425432,6,1.0749350208340402,5,2.149393470699692,2,3.12120679315105
1874,9,4.51427353437822,16,1.8723214305277494,6,2.78550628931675,4,3.9708038118907343
1875,15,1.1273638119677862,6,4.064314545947555,3,2.736275678487406,7,2.0354327015195897
1876,35,4.824314373468461,3,3.44387164959795,15,4.619939333625764,13,2.7277565948684983
1877,23,2.892959507257103,7,1.6752299433741826,16,1.4582361942716462,7,3.575759226662992
1878,30,3.4480804549328723,8,1.3518699031291734,13,2.7856973239030984,17,4.316372842163601
1879,12,3.7263994744368456,8,3.657606862740155,2,2.9519643533015056,3,1.8746445044477222
1880,11,2.590303717309624,17,1.1795532047706674,9,4.366647842870788,15,1.2647350557636403
1881,13,1.567169452242278,3,1.5801824174068715,5,3.2807992899546443,7,1.8244368885519182
1882,15,1.3140346288214153,12,4.780780368207192,2,1.8757757185553485,2,3.554757601018144
1883,2,3.4197225673791833,3,3.0130699988217966,14,2.203250829917202,18,4.397881587188451
1884,9,1.3065547704114584,17,2.5877768869365974,12,4.15379555962528,4,4.310112190577346
1885,24,4.960725547658921,10,1.004150975999527,11,2.4013764584864012,11,4.096576911170439
1886,9,1.1387467429227245,19,2.971442997030676,11,3.1897270571061416,9,3.032593849436933
1887,9,2.507112918601209,7,3.307075194413361,5,2.6941662324673996,18,1.445706229883263
1888,33,4.893399128425516,2,3.999490170394093,5,2.7814840161740384,2,2.9430825393960194
1889,31,3.207741819029392,10,3.227857262516438,3,2.3335914533449857,9,3.2286015918492104
1890,9,2.8522154915676228,8,2.3100972004606697,14,4.764950118502054,4,1.4301965261295462
1891,9,4.861482869365804,11,3.449676646224358,15,1.147448682709257,8,2.7257725102227437
1892,10,4.31682000542302,4,3.1471725486926023,10,1.9909973097728737,17,3.757718803009165
1893,16,4.7157169925556115,9,4.025812773488445,9,1.815418496227081,6,2.143263355924623
1894,34,4.89087784683326,8,1.8228827875237932,16,2.5607339497528843,14,4.296283691738685
1895,23,1.435338169605409,7,4.7322930779387455,14,3.5550701754647203,13,3.933827208821204
1896,36,3.551242768597452,4,1.812873723550215,17,2.7335610855591685,13,1.192677779023891
1897,6,3.749849894807285,14,1.416920617805697,11,2.293807237540783,16,1.6993361644943907
1898,5,1.3058482641934694,18,1.992186877653225,10,4.668441770265707,17,4.545439002947321
1899,36,2.5446495990307465,6,3.7631951764423675,16,3.373611787281638,7,3.73884873453071
1900,22,3.0155148678895927,11,4.915404821202706,10,2.9043700781059156,13,1.5913013685256487
1901,26,3.1424125640879805,8,2.8434517799669514,14,3.0059977169966468,4,3.7690785617884295
1902,36,1.6892097695312391,8,1.7335341283008363,12,3.1551884569974398,14,2.664731305504768
1903,21,3.4056668559647045,6,3.811926470358847,6,4.381385029992204,17,3.979815704778225
1904,34,3.2365043026144265,19,1.17052900205999,16,1.7116149179194688,12,1.596488322256247
1905,1,3.6988736940696776,1,4.26965029254632,3,4.544532733539642,7,3.4356196192787967
1906,37,2.2218234890247186,15,4.996204916448098,1,4.187505699782978,16,4.059719296976551
1907,28,4.539258017040053,7,1.1253954637931676,6,2.6218723361384617,2,2.2217590187039775
1908,2,4.313580773657525,12,1.9781466707076345,12,4.764558624028169,5,3.098033772727252
1909,29,2.522781503622317,19,4.831546911363548,1,1.3137535326609284,10,4.829532110386534
1910,22,1.793209122621147,6,4.835691420579366,13,1.3776997273919225,13,1.2223034370788928
1911,21,4.911165006314175,12,3.426094654506529,11,1.5261769466414532,18,1.5038062629791367
1912,6,1.8276123478178428,17,3.6373080270825913,11,3.042987034579417,3,1.7762169138691246
1913,38,1.0629421028505575,2,1.0168911235880214,14,2.4727874062955615,11,3.1164954585107663
1914,21,2.2054968819872456,1,2.1889207071825156,4,4.430344742868776,9,2.0941200437846836
1915,19,1.3739493091794177,12,2.9141871454908186,1,2.190121557204482,16,1.757491435282871
1916,27,1.625786154368289,17,4.066469971912113,14,2.3772999467358478,10,1.3422136632025348
1917,31,3.2798611897899934,12,3.9588081558346726,10,3.7541577359456055,16,1.090759663929374
1918,27,2.148391285634511,13,4.75130671810393,13,3.2497929194514383,18,3.2614323052869985
1919,32,4.003823350994526,4,4.601020957007126,15,4.298951788591921,14,1.8609381086692487
1920,11,4.772130623079319,4,4.450415630826707,16,3.8347458642275813,15,2.7086860010456726
1921,4,3.4500624742416295,5,1.970084147929819,1,2.6517395093733493,14,4.272179250184185
1922,11,2.8491982220724554,5,2.6661009520109484,11,1.3501251103220833,1,4.526223751855227
1923,1,4.852059402663679,17,2.37107047629809,10,2.803203100192819,11,3.723180661671694
1924,3,2.805016657041154,4,4.930117792766877,4,4.413280644842184,1,1.30958810248113
1925,2,2.2032648252480382,15,4.575968667998879,1,4.736214459186214,2,2.9292536936288647
1926,25,4.679535655075348,16,3.5490162695686873,10,1.341958739820094,13,4.998465097000745
1927,3,2.1709620517155557,11,1.176844546715548,12,4.657185039798064,15,3.094432460574174
1928,13,3.7282049298221587,14,2.2782985238628988,10,4.803695868754465,14,1.8431568469908401
1929,20,4.7381770712995745,17,1.0053258013562782,4,4.145617183184563,14,2.513134897107148
1930,22,4.145486698895422,4,3.875627274117997,14,3.159946437666573,15,2.7816310149841112
1931,24,1.462054099273752,4,1.0314440486355743,9,4.499197302154515,14,1.384287838244843
1932,38,2.1203227036059404,9,2.15866829893819,10,2.5217381733479245,15,4.157297038193764
1933,31,1.3460905952852835,15,4.480994664585417,7,3.9929938433296295,14,4.223490243624974
1934,23,3.8259744497335255,9,2.98293907856186,13,3.3938115758051297,12,3.581012683664424
1935,10,1.7743450271273686,5,4.718079243203116,4,1.9596938606542622,4,4.237764640900901
1936,2,3.0130303616001495,7,3.9460489783654604,8,1.1396350837330118,9,1.4923135348092558
1937,20,4.284918683233871,5,3.652827545712801,9,2.0744581653361616,10,3.3026520415840603
1938,37,4.250150316859681,12,3.235175592627579,8,2.906347689611376,4,4.806301506587836
1939,21,2.714617710730969,14,2.3977745003880586,9,2.4589045051461804,9,3.93031378712436
1940,23,1.1488465103824912,13,4.339156563671379,16,3.512964868313908,5,4.794439782679213
1941,10,2.1623188731129894,16,4.692663030381862,10,4.565189660620915,7,3.580481576033607
1942,9,3.879126222486219,13,1.7980814284260802,5,1.952460993260257,6,3.7533970435862107
1943,6,4.748317001576442,10,4.825738426407223,3,1.200822658435007,12,3.8465698213403026
1944,17,4.64485831687955,14,2.865791242680443,7,4.525054601164493,5,1.5697125013335138
1945,38,1.2173956951214215,8,3.7800370789290607,3,2.7836243897611017,5,2.852717869857212
1946,38,1.723504164597549,1,1.7775262020291462,8,1.132255621913063,16,1.6364595048467159
1947,11,2.523903487242562,13,2.759193893421516,17,1.4463730978151088,6,2.8239688884462795
1948,36,1.7916265511811007,15,3.6391146625525694,13,1.0020565337260678,9,1.1985762899345525
1949,17,4.823144980136107,2,2.0014764551318556,15,1.9894545858173935,11,1.628893195041091
1950,5,3.6984997980352636,7,3.0140229792998916,7,4.468851366301232,9,1.6789687267144635
1951,5,2.472424152633376,8,2.005152255740328,7,1.9229103406830883,10,2.8366369515921517
1952,11,3.587046592700561,18,1.5537733978560695,7,4.675274779481487,5,1.5375575465428715
1953,8,4.025032018304827,8,1.1806759626776904,13,1.3812328052267402,5,1.1884029646031364
1954,4,4.862373280480612,7,4.912244575449702,2,1.752071829620705,14,1.3844769650375826
1955,11,1.4729747807262412,16,4.834492759188466,8,2.9045174094194715,9,1.28190528808453
1956,34,4.319774690632258,9,2.4904823908873532,15,1.2503163499115129,11,1.6672608592801357
1957,7,4.010329559537389,12,1.1511182181542514,4,1.0798975329740075,4,2.77563934237787
1958,29,3.780817567306023,11,3.338066381692614,15,3.2188771074770126,17,3.9385861491398213
1959,21,4.067472006667426,5,3.247932074093561,6,2.2031254541811944,8,3.8740540765451787
1960,15,1.1787184945125748,14,2.654903358791276,9,4.77233668426554,1,4.019018737001165
1961,10,3.6957182357930813,8,1.6243666912073542,6,3.5010451488618837,14,1.8310846843828168
1962,6,1.9033203576407267,4,4.91570242075856,11,3.7679733390708674,4,4.708079616976632
1963,32,1.7015562105569129,14,2.562071912140581,1,2.0624576685851146,2,2.3646840667976208
1964,14,1.4464207446873822,12,4.261527365101756,14,1.205552716151236,14,1.679195626774515
1965,33,2.2066167767943954,6,4.929279351716476,17,4.304490843701041,3,1.6791031081586634
1966,30,1.9792246249903136,14,4.822906054007326,7,4.976995680043299,6,3.865271097250137
1967,8,2.1094916006468245,1,2.9380844926838057,10,1.046600193232163,10,4.6226989725423255
1968,21,1.1418004836095221,8,4.8921275978379795,2,1.087901190351829,15,2.4849119148644805
1969,10,3.077750303650933,16,3.127665750275096,1,2.4163225283623517,16,3.24745069470981
1970,13,3.650116886082337,2,1.8842451823769748,9,2.987458474906367,2,1.385828107349004
1971,18,4.4216101652303434,6,2.3385552669687084,13,1.4936818879428966,9,3.6383774742374113
1972,22,4.587149101918627,5,4.314401829251032,6,1.9805269382966553,12,4.980232626183982
1973,25,2.2281128177296186,18,2.6032639589386948,12,3.8885810535773153,10,2.4043511832661193
1974,37,1.2910698742194051,18,1.0452653048753384,7,3.5928308479479267,5,4.258798855544367
1975,32,1.8357681650632198,19,2.627750144152995,16,4.9165926890074,17,2.759554799201244
1976,26,2.65682988839212,10,1.4616892025572836,10,3.822660705245332,13,2.5680493091039858
1977,15,3.827197850357766,19,2.5506774102148704,3,2.599797235457671,18,4.194733442684102
1978,18,2.212252529314411,8,2.0995766959670488,8,1.441905811140789,5,3.7038202756111556
1979,12,3.4573507313281273,16,1.135307001430121,2,4.566928369404328,1,1.0374250718068416
1980,18,4.709153345298983,13,1.2557174672091764,14,3.8437650448879466,8,2.6819062740989597
1981,1,4.741292990503077,14,1.3063112256439662,15,4.211625764343317,13,1.875439782661939
1982,28,1.6307981911869036,8,3.5796958244335575,11,3.188009774745626,8,3.109660835805363
1983,9,1.300662282451698,11,2.0194754814702445,3,3.687655846177018,1,3.428891525487275
1984,34,3.5777787641229652,10,3.039919715021879,16,3.136694539681237,11,3.1086303492890397
1985,38,2.719036931116545,6,1.6444145406934996,9,4.2134820510230275,11,2.393805333158763
1986,19,3.772104466709602,14,2.1424293163987933,14,2.801172479037357,17,1.9651605733162523
1987,1,4.78082196693497,5,3.247421108812871,15,3.65843230648229,8,3.7740715414654327
1988,21,2.830809238844063,15,3.7951630297091907,3,4.311819245371248,15,4.974795676770805
1989,33,2.530952091471897,14,4.995379376472194,4,1.3253847366294957,12,1.3591913840426697
1990,20,4.708458782277496,5,2.858815463449288,14,1.7437435980120028,15,3.536370922831687
1991,29,2.0513075533463354,14,4.241632333264859,2,4.2661503536176975,16,4.250733638677723
1992,31,3.053338733480725,10,4.4152780752802006,8,4.481799597853423,17,4.389830821318446
1993,20,1.845394879810644,18,3.8981988386789164,6,2.558025432106046,12,1.6220612014691063
1994,14,1.7880343059322739,8,3.540277289277519,11,4.547822257677173,16,2.2641665144047955
1995,2,3.1585021817055385,14,3.6435249478765535,10,4.858159959463785,4,3.4484784334092837
1996,37,3.663153658193486,18,1.8416851184666503,16,1.772982640728808,15,2.6401970310033427
1997,29,2.024827796125369,1,3.353569706081042,1,2.1910725623741265,5,3.3436459302044956
1998,2,4.437201601511571,10,2.9537678719557494,10,4.344143956931671,3,4.0197323453919385
1999,6,2.1216510589172546,19,2.2790289960146533,4,1.074180087052623,7,2.1726851726026553
2000,33,1.281462816881318,12,3.003178449635163,1,1.345969590161522,3,4.944152923742271
2001,4,3.055471652548026,1,1.3450282091536865,14,1.5480274788686716,2,4.09568302168039
2002,6,3.414878690625959,3,4.857071925100579,14,1.9874881045727109,12,4.56587916019136
2003,18,4.8029003062753315,15,4.213884428931422,3,2.675947726661096,9,3.9224169565284965
2004,21,1.0792898959133725,5,2.5380471296220777,9,3.546623453077378,9,3.888088488364864
2005,35,1.3425415403974816,10,4.623121891075236,2,1.373865392305254,7,3.6327207497204177
2006,26,3.7076845860253806,1,1.6622574635264389,5,2.021136312821621,3,2.3088892389119295
2007,28,3.3821176371699067,1,2.5265279270396626,10,4.149328531125047,15,3.294124735074443
2008,1,4.638596572708092,4,3.0591901110486392,12,4.532585838601415,15,1.0832189981156608
2009,3,1.548068355139831,2,2.239075552982901,4,1.6706768110781218,7,2.872919255942697
2010,7,2.05141250124511,1,2.84773844582812,5,2.569571994376683,8,3.992944891214858
2011,20,2.429927476812284,14,3.5595262966168764,4,3.292774002585251,2,4.9833051557187
2012,3,3.453847162115866,1,1.228505369826622,6,1.9430889419396955,7,3.7952232348121497
2013,4,2.199011777845997,18,4.7317824111317925,4,1.2767028444004467,14,2.3393658312089176
2014,6,2.3789746892451986,7,1.9026340479833523,8,2.2270110804135723,8,3.3670639982183577
2015,15,3.969268912302569,5,2.088988266953737,12,2.392131322238866,16,1.1677118656396246
2016,11,1.0923344249482132,7,1.8891456554781962,6,2.9492129869794974,2,4.31899555021063
2017,14,3.2131736430981923,13,3.0719547421936677,16,3.042826866890906,8,2.972489590304396
2018,12,2.7048371394575033,9,4.672438501921393,17,1.5122721836841313,1,3.0140637881639196
2019,16,3.9875000192315393,16,2.8810665416636727,15,1.512706132222323,4,3.4621043922136314
2020,18,4.92789694371527,14,4.4416346697937765,11,2.7537536238011686,7,4.51384397928134
2021,32,3.782383903981279,17,3.6813200282224403,9,4.5154353269889445,9,1.2224234593155825
2022,13,3.2934755157343956,13,2.014219792169275,6,1.7383610157402196,8,4.561736364097346
2023,11,4.197512771585368,4,3.207713361381407,9,4.379733811511688,8,2.6333093249341637
2024,37,4.711590925268368,13,2.1917102951555414,7,4.275422877613435,8,3.385716875968884
2025,36,2.6040299891306877,2,2.0927497121935446,2,3.8159918737239096,9,2.751260506982492
2026,33,1.2995869145244319,12,3.563093114935563,2,3.6913219124784615,10,1.9632495623429356
2027,23,2.845314236303688,11,4.432711685386609,1,2.6559930466084674,3,1.6820123702077798
2028,16,1.7298652366545388,4,2.995362093483077,16,1.8646097272038946,5,1.3734592384023108
2029,14,1.4353678366446405,11,2.431210570130013,17,2.7028085604278864,11,2.7894494904677942
2030,15,3.4998665639837645,16,2.03942804338435,11,3.481537160897569,1,4.9114184059806885
2031,37,3.2640061508055087,14,4.642284102179824,10,1.9925460248317761,11,4.83262749675744
2032,35,1.4157852162209688,4,4.968881330914016,7,2.619964694030348,3,2.869212658245102
2033,1,1.735247766571633,17,3.9496571038796886,2,1.6875278041536999,9,3.834444163065178
2034,31,1.9050907015597844,7,1.0395622018565676,5,1.5138411119702448,12,3.331637107634494
2035,27,2.6088722851076422,17,3.2371626299049594,1,3.235594630165889,13,1.4369892259063421
2036,34,4.0367856172935035,13,4.7537503030746056,14,4.65138038218231,13,1.7972001678700749
2037,29,1.19401709740972,16,2.745142263916264,8,2.18402919755723,3,3.7362651675091354
2038,13,1.7525441279366492,2,1.3801284119636579,6,2.686563372675062,1,1.9948386660557862
2039,14,2.0768581907256496,10,4.4765248906116035,9,1.6395953719881406,6,4.553756123393049
